projectID INT,launchMonth VARCHAR(256),flightYear INT,launchLocation VARCHAR(256),countryName VARCHAR(256),missionStatus VARCHAR(256)
2438,Dec,1980,SLC-36B Cape Canaveral AFS Florida,USA,Success
2439,Dec,1980,Site 86/1 Kapustin Yar,Russia,Success
2440,Dec,1980,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2441,Nov,1980,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2442,Nov,1980,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2443,Nov,1980,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2444,Nov,1980,Site 90/20 Baikonur Cosmodrome,Kazakhstan,Success
2445,Oct,1980,SLC-36A Cape Canaveral AFS Florida,USA,Success
2446,Oct,1980,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2447,Oct,1980,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2448,Sep,1980,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2449,Aug,1980,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2450,Jul,1980,Site 107/1 Kapustin Yar,Russia,Success
2451,Jul,1980,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2452,Jul,1980,SLV LP Satish Dhawan Space Centre,India,Success
2453,Jul,1980,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2454,Jul,1980,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2455,Jul,1980,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2456,Jun,1980,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2457,Jun,1980,SLC-4E Vandenberg AFB California,USA,Success
2458,Jun,1980,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2459,Jun,1980,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2460,Jun,1980,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2461,Jun,1980,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2462,May,1980,SLC-3W Vandenberg AFB California,USA,Failure
2463,May,1980,ELV-1 (SLV) Guiana Space Centre French Guiana,France,Failure
2464,May,1980,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2465,May,1980,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2466,Apr,1980,Site 90/20 Baikonur Cosmodrome,Kazakhstan,Success
2467,Apr,1980,SLC-3E Vandenberg AFB California,USA,Success
2468,Apr,1980,Site 41/1 Plesetsk Cosmodrome,Russia,Partial Failure
2469,Apr,1980,Site 90/20 Baikonur Cosmodrome,Kazakhstan,Success
2470,Apr,1980,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2471,Apr,1980,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2472,Mar,1980,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2473,Mar,1980,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2474,Mar,1980,Site 90/20 Baikonur Cosmodrome,Kazakhstan,Success
2475,Mar,1980,SLC-3W Vandenberg AFB California,USA,Success
2476,Feb,1980,LA-Y1 Tanegashima Space Center,Japan,Success
2477,Feb,1980,Mu Pad Uchinoura Space Center,Japan,Success
2478,Feb,1980,Site 43/4 Plesetsk Cosmodrome,Russia,Partial Failure
2479,Feb,1980,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2480,Feb,1980,SLC-3E Vandenberg AFB California,USA,Success
2481,Feb,1980,SLC-4E Vandenberg AFB California,USA,Success
2482,Jan,1980,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2483,Jan,1980,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2484,Jan,1980,Site 32/1 Plesetsk Cosmodrome,Russia,Success
2485,Jan,1980,SLC-36A Cape Canaveral AFS Florida,USA,Success
2486,Jan,1980,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2487,Jan,1980,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2488,Dec,1979,ELV-1 (SLV) Guiana Space Centre French Guiana,France,Success
2489,Dec,1979,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2490,Nov,1979,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2491,Nov,1979,SLC-40 Cape Canaveral AFS Florida,USA,Success
2492,Nov,1979,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2493,Oct,1979,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2494,Oct,1979,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2495,Oct,1979,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2496,Oct,1979,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2497,Oct,1979,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2498,Oct,1979,SLC-40 Cape Canaveral AFS Florida,USA,Success
2499,Sep,1979,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2500,Sep,1979,SLC-36B Cape Canaveral AFS Florida,USA,Success
2501,Aug,1979,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2502,Aug,1979,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2503,Aug,1979,SLV LP Satish Dhawan Space Centre,India,Failure
2504,Jul,1979,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2505,Jul,1979,Site 138 (LA-2B) Jiuquan Satellite Launch Center,China,Failure
2506,Jul,1979,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2507,Jul,1979,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2508,Jul,1979,Site 107/1 Kapustin Yar,Russia,Success
2509,Jun,1979,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2510,Jun,1979,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2511,Jun,1979,SLC-3W Vandenberg AFB California,USA,Success
2512,Jun,1979,SLC-40 Cape Canaveral AFS Florida,USA,Success
2513,Jun,1979,Site 107/1 Kapustin Yar,Russia,Success
2514,Jun,1979,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2515,May,1979,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2516,May,1979,SLC-4W Vandenberg AFB California,USA,Success
2517,May,1979,SLC-36A Cape Canaveral AFS Florida,USA,Success
2518,Apr,1979,Site 90/19 Baikonur Cosmodrome,Kazakhstan,Success
2519,Apr,1979,Site 90/19 Baikonur Cosmodrome,Kazakhstan,Success
2520,Apr,1979,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2521,Apr,1979,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2522,Apr,1979,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2523,Apr,1979,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2524,Mar,1979,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2525,Mar,1979,SLC-4E Vandenberg AFB California,USA,Success
2526,Mar,1979,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2527,Mar,1979,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2528,Feb,1979,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2529,Feb,1979,SLC-3W Vandenberg AFB California,USA,Success
2530,Feb,1979,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2531,Feb,1979,Site 32/2 Plesetsk Cosmodrome,Russia,Success
2532,Feb,1979,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2533,Feb,1979,LA-Y1 Tanegashima Space Center,Japan,Partial Failure
2534,Jan,1979,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2535,Jan,1979,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2536,Jan,1979,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2537,Dec,1978,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2538,Dec,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Partial Failure
2539,Dec,1978,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2540,Dec,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2541,Dec,1978,Site 107/1 Kapustin Yar,Russia,Success
2542,Dec,1978,Site 132/1 Plesetsk Cosmodrome,Russia,Partial Failure
2543,Dec,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2544,Dec,1978,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2545,Dec,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2546,Dec,1978,SLC-40 Cape Canaveral AFS Florida,USA,Success
2547,Dec,1978,SLC-3E Vandenberg AFB California,USA,Success
2548,Dec,1978,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2549,Dec,1978,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2550,Dec,1978,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2551,Nov,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2552,Nov,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2553,Nov,1978,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2554,Nov,1978,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2555,Nov,1978,SLC-36B Cape Canaveral AFS Florida,USA,Success
2556,Nov,1978,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2557,Oct,1978,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2558,Oct,1978,Site 32/2 Plesetsk Cosmodrome,Russia,Success
2559,Oct,1978,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2560,Oct,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2561,Oct,1978,SLC-3W Vandenberg AFB California,USA,Success
2562,Oct,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2563,Oct,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2564,Oct,1978,SLC-3E Vandenberg AFB California,USA,Success
2565,Oct,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2566,Oct,1978,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2567,Oct,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2568,Sep,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2569,Sep,1978,Mu Pad Uchinoura Space Center,Japan,Success
2570,Sep,1978,Site 41/1 Plesetsk Cosmodrome,Russia,Success
2571,Sep,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2572,Aug,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2573,Aug,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2574,Aug,1978,SLC-36A Cape Canaveral AFS Florida,USA,Success
2575,Aug,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2576,Aug,1978,SLC-4W Vandenberg AFB California,USA,Success
2577,Jul,1978,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2578,Jul,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2579,Jun,1978,SLC-36B Cape Canaveral AFS Florida,USA,Success
2580,Jun,1978,Site 32/2 Plesetsk Cosmodrome,Russia,Success
2581,Jun,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2582,Jun,1978,SLC-3W Vandenberg AFB California,USA,Success
2583,Jun,1978,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2584,Jun,1978,SLC-4E Vandenberg AFB California,USA,Success
2585,Jun,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2586,Jun,1978,SLC-40 Cape Canaveral AFS Florida,USA,Success
2587,Jun,1978,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2588,Jun,1978,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2589,Jun,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2590,May,1978,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2591,May,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2592,May,1978,SLC-36A Cape Canaveral AFS Florida,USA,Success
2593,May,1978,Site 90/19 Baikonur Cosmodrome,Kazakhstan,Success
2594,May,1978,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2595,May,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2596,May,1978,SLC-3E Vandenberg AFB California,USA,Success
2597,May,1978,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2598,May,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2599,May,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2600,Apr,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2601,Apr,1978,Site 138 (LA-2B) Jiuquan Satellite Launch Center,China,Success
2602,Apr,1978,LC-13 Cape Canaveral AFS Florida,USA,Success
2603,Apr,1978,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2604,Mar,1978,SLC-36B Cape Canaveral AFS Florida,USA,Success
2605,Mar,1978,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2606,Mar,1978,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2607,Mar,1978,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2608,Mar,1978,SLC-40 Cape Canaveral AFS Florida,USA,Failure
2609,Mar,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2610,Mar,1978,SLC-4E Vandenberg AFB California,USA,Success
2611,Mar,1978,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2612,Mar,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2613,Mar,1978,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2614,Mar,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2615,Feb,1978,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2616,Feb,1978,SLC-4W Vandenberg AFB California,USA,Success
2617,Feb,1978,SLC-3E Vandenberg AFB California,USA,Success
2618,Feb,1978,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2619,Feb,1978,LA-Y1 Tanegashima Space Center,Japan,Success
2620,Feb,1978,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2621,Feb,1978,SLC-36A Cape Canaveral AFS Florida,USA,Success
2622,Feb,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2623,Feb,1978,Mu Pad Uchinoura Space Center,Japan,Success
2624,Jan,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2625,Jan,1978,Site 138 (LA-2B) Jiuquan Satellite Launch Center,China,Success
2626,Jan,1978,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2627,Jan,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2628,Jan,1978,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2629,Jan,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2630,Jan,1978,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2631,Jan,1978,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2632,Jan,1978,SLC-36B Cape Canaveral AFS Florida,USA,Success
2633,Jan,1978,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2634,Dec,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2635,Dec,1977,Site 32/2 Plesetsk Cosmodrome,Russia,Success
2636,Dec,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2637,Dec,1977,Site 90/20 Baikonur Cosmodrome,Kazakhstan,Success
2638,Dec,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2639,Dec,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2640,Dec,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2641,Dec,1977,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2642,Dec,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2643,Dec,1977,LC-13 Cape Canaveral AFS Florida,USA,Success
2644,Dec,1977,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
2645,Dec,1977,SLC-3W Vandenberg AFB California,USA,Success
2646,Dec,1977,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2647,Dec,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2648,Nov,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Failure
2649,Nov,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2650,Oct,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2651,Oct,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2652,Oct,1977,Site 90/20 Baikonur Cosmodrome,Kazakhstan,Success
2653,Oct,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2654,Oct,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2655,Oct,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2656,Oct,1977,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
2657,Sep,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2658,Sep,1977,SLC-36A Cape Canaveral AFS Florida,USA,Failure
2659,Sep,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2660,Sep,1977,Site 32/2 Plesetsk Cosmodrome,Russia,Success
2661,Sep,1977,SLC-4W Vandenberg AFB California,USA,Success
2662,Sep,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2663,Sep,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2664,Sep,1977,Site 90/20 Baikonur Cosmodrome,Kazakhstan,Success
2665,Sep,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2666,Sep,1977,Site 90/20 Baikonur Cosmodrome,Kazakhstan,Success
2667,Sep,1977,Site 138 (LA-2B) Jiuquan Satellite Launch Center,China,Success
2668,Sep,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2669,Sep,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2670,Sep,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2671,Sep,1977,SLC-41 Cape Canaveral AFS Florida,USA,Success
2672,Sep,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2673,Aug,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2674,Aug,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2675,Aug,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2676,Aug,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2677,Aug,1977,Site 90/20 Baikonur Cosmodrome,Kazakhstan,Success
2678,Aug,1977,SLC-41 Cape Canaveral AFS Florida,USA,Success
2679,Aug,1977,SLC-36B Cape Canaveral AFS Florida,USA,Success
2680,Aug,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Failure
2681,Aug,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2682,Jul,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2683,Jul,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2684,Jul,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2685,Jul,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2686,Jul,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2687,Jul,1977,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2688,Jul,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2689,Jul,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2690,Jul,1977,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2691,Jul,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2692,Jul,1977,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2693,Jul,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2694,Jun,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2695,Jun,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2696,Jun,1977,SLC-4E Vandenberg AFB California,USA,Success
2697,Jun,1977,Site 32/2 Plesetsk Cosmodrome,Russia,Success
2698,Jun,1977,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
2699,Jun,1977,SLC-3W Vandenberg AFB California,USA,Success
2700,Jun,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2701,Jun,1977,Site 133/3 Plesetsk Cosmodrome,Russia,Success
2702,Jun,1977,Site 90/20 Baikonur Cosmodrome,Kazakhstan,Success
2703,Jun,1977,Site 107/1 Kapustin Yar,Russia,Success
2704,Jun,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2705,Jun,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2706,Jun,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2707,May,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2708,May,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2709,May,1977,SLC-36A Cape Canaveral AFS Florida,USA,Success
2710,May,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2711,May,1977,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2712,May,1977,LC-13 Cape Canaveral AFS Florida,USA,Success
2713,May,1977,Site 90/20 Baikonur Cosmodrome,Kazakhstan,Success
2714,May,1977,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2715,May,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2716,May,1977,SLC-40 Cape Canaveral AFS Florida,USA,Success
2717,May,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2718,Apr,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2719,Apr,1977,Site 107/1 Kapustin Yar,Russia,Success
2720,Apr,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2721,Apr,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2722,Apr,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2723,Apr,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2724,Apr,1977,Site 133/3 Plesetsk Cosmodrome,Russia,Success
2725,Apr,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2726,Mar,1977,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2727,Mar,1977,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2728,Mar,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2729,Mar,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2730,Mar,1977,SLC-4W Vandenberg AFB California,USA,Success
2731,Mar,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2732,Mar,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2733,Feb,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2734,Feb,1977,LA-Y1 Tanegashima Space Center,Japan,Success
2735,Feb,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Failure
2736,Feb,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2737,Feb,1977,Mu Pad Uchinoura Space Center,Japan,Success
2738,Feb,1977,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2739,Feb,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2740,Feb,1977,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2741,Feb,1977,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
2742,Feb,1977,SLC-40 Cape Canaveral AFS Florida,USA,Success
2743,Feb,1977,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2744,Jan,1977,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2745,Jan,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2746,Jan,1977,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2747,Jan,1977,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2748,Dec,1976,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2749,Dec,1976,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2750,Dec,1976,Site 90/19 Baikonur Cosmodrome,Kazakhstan,Success
2751,Dec,1976,SLC-4E Vandenberg AFB California,USA,Success
2752,Dec,1976,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2753,Dec,1976,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2754,Dec,1976,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2755,Dec,1976,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2756,Dec,1976,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2757,Dec,1976,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2758,Dec,1976,Site 138 (LA-2B) Jiuquan Satellite Launch Center,China,Success
2759,Dec,1976,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2760,Dec,1976,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2761,Nov,1976,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
2762,Nov,1976,Site 90/20 Baikonur Cosmodrome,Kazakhstan,Success
2763,Nov,1976,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2764,Nov,1976,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2765,Nov,1976,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2766,Nov,1976,Site 138 (LA-2B) Jiuquan Satellite Launch Center,China,Failure
2767,Nov,1976,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2768,Oct,1976,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2769,Oct,1976,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2770,Oct,1976,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2771,Oct,1976,Site 90/19 Baikonur Cosmodrome,Kazakhstan,Success
2772,Oct,1976,Site 90/19 Baikonur Cosmodrome,Kazakhstan,Success
2773,Oct,1976,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2774,Oct,1976,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
2775,Oct,1976,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2776,Oct,1976,Site 43/4 Plesetsk Cosmodrome,Russia,Failure
2777,Sep,1976,Site 132/2 Plesetsk Cosmodrome,Russia,Success
2778,Sep,1976,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2779,Sep,1976,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2780,Sep,1976,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2781,Sep,1976,SLC-4W Vandenberg AFB California,USA,Success
2782,Sep,1976,Site 1/5 Baikonur Cosmodrome,Kazakhstan,Success
2783,Sep,1976,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2784,Sep,1976,Site 43/3 Plesetsk Cosmodrome,Russia,Partial Failure
2785,Aug,1976,Site 138 (LA-2B) Jiuquan Satellite Launch Center,China,Success
2786,Aug,1976,Site 31/6 Baikonur Cosmodrome,Kazakhstan,Success
2787,Aug,1976,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2788,Aug,1976,Site 133/3 Plesetsk Cosmodrome,Russia,Success
2789,Aug,1976,Site 133/3 Plesetsk Cosmodrome,Russia,Success
2790,Aug,1976,Site 43/3 Plesetsk Cosmodrome,Russia,Success
2791,Aug,1976,SLC-4W Vandenberg AFB California,USA,Success
2792,Aug,1976,Site 43/4 Plesetsk Cosmodrome,Russia,Success
2793,Jul,1976,Site 132/1 Plesetsk Cosmodrome,Russia,Success
2794,Jul,1976,Site 132/2 Plesetsk Cosmodrome,Russia,Success
